track_id,user_id,playcount,name,artist,spotify_preview_url,spotify_id,tags,genre,main_genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,age,gender,region,country,monthly_hours,top_genre,genre_diversity,avg_danceability,avg_energy,avg_key,avg_loudness,avg_mode,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_tempo,avg_time_signature
TRAACPH12903CF5F14,2a17299bc5b15f559c9e951c8da468a43b3866d3,2,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,56,Male,Europe,Sweden,12.483245935907036,rock,3,0.467531914893617,0.6428829787234043,4.840425531914893,-7.899234042553192,0.6595744680851063,0.0523170212765957,0.2868325531914893,0.155267710106383,0.1776627659574468,0.3999340425531915,126.81906382978724,3.914893617021277
TRAACPH12903CF5F14,369886acf147482de9c576eb7a8c361a0bf7065c,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,36,Male,North America,USA,19.86096632866019,rock,2,0.6323425925925925,0.7552824074074074,6.560185185185185,-6.406689814814815,0.6435185185185185,0.0938930555555555,0.0834219767592592,0.0342594324537037,0.1335634259259259,0.735926388888889,124.30038425925926,3.953703703703704
TRAACPH12903CF5F14,496247d984fecacc75cbf3d19d7e800ef130a8ce,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,26,Male,North America,Canada,23.21802634680437,rock,4,0.5680617283950617,0.7586543209876543,5.777777777777778,-7.084555555555556,0.5432098765432098,0.0545098765432098,0.1480505503703703,0.1967472285185185,0.1747123456790123,0.5308395061728395,134.8842098765432,3.962962962962963
TRAACPH12903CF5F14,5817c9ec3db7d41c038bc56b00017b41b48f39ef,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,40,Male,North America,Canada,19.533309035352254,rock,4,0.6033076923076923,0.6374615384615384,6.384615384615385,-7.348307692307693,0.6923076923076923,0.0531884615384615,0.2537284846153846,0.2834356280769231,0.2385538461538461,0.5675307692307693,122.20211538461538,3.9615384615384617
TRAACPH12903CF5F14,68906e3f3178a951958c317b9d759354e9e52831,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,29,Male,Europe,Spain,25.66061142633609,rock,3,0.5022916666666667,0.6971583333333333,4.416666666666667,-7.620083333333333,0.7708333333333334,0.0610979166666666,0.2045796875,0.1209103547916666,0.2116875,0.4474333333333333,124.86795833333332,3.9583333333333335
TRAACPH12903CF5F14,8330220decd1f0b19edd126abaa7748bbf86771a,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,29,Male,Europe,Sweden,24.121894246837872,rock,3,0.5631090909090909,0.729890909090909,4.545454545454546,-6.69509090909091,0.8727272727272727,0.0564254545454545,0.1325108181818181,0.078723369090909,0.1976290909090909,0.4378345454545455,119.82330909090908,3.9272727272727272
TRAACPH12903CF5F14,905ed278026ae37577bea74e22101f5221e4beb1,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,28,Male,Rest of World,Japan,26.536978672111,rock,4,0.5113594339622641,0.6474764150943397,7.018867924528302,-8.135103773584905,0.6792452830188679,0.0547613207547169,0.2499538603773584,0.1841279790566038,0.1907396226415094,0.4957339622641509,132.6279433962264,3.9716981132075473
TRAACPH12903CF5F14,96062ae405a1c2b81848ab314c8c496685a04f22,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,48,Female,Europe,UK,14.36681341678304,rock,3,0.5249285714285714,0.7666428571428572,4.214285714285714,-5.736928571428572,0.8571428571428571,0.0635071428571428,0.2345599999999999,0.1071959071428571,0.1666428571428571,0.5507142857142857,142.93514285714286,4.0
TRAACPH12903CF5F14,a2556179a75c9815a8542b85172c1b1edd548e19,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,85,Male,North America,USA,14.764793451189526,rock,5,0.5700494082840237,0.6038994082840237,5.423076923076923,-8.288171597633136,0.6923076923076923,0.0577923076923076,0.3250212878698225,0.2093078147633136,0.2022713017751479,0.4939934911242603,122.3733698224852,3.9467455621301775
TRAACPH12903CF5F14,c96a98d913831acb3a6507a6952a481b2770afaf,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,30,Male,Rest of World,UAE,15.3009890441546,rock,2,0.6172777777777778,0.7012222222222222,6.527777777777778,-6.041222222222222,0.6666666666666666,0.0642,0.1881540555555555,0.0440151372222222,0.1913666666666666,0.4761944444444445,118.32716666666668,4.0
TRAACPH12903CF5F14,d0e8d0f9c5bb764dfb06fda12df2ce1d9d69dfcc,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,37,Female,North America,USA,19.574159635186128,rock,4,0.5634260869565217,0.602295652173913,6.243478260869566,-10.516626086956522,0.8260869565217391,0.1275852173913043,0.0947155565217391,0.3272645194782609,0.1622530434782608,0.5004034782608695,124.13636521739132,3.982608695652174
TRAACPH12903CF5F14,d6c4dcf44deb3128e66317aa6dc26b93601321d4,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,34,Male,Europe,Netherlands,24.238914267993398,rock,3,0.6382727272727272,0.7076818181818182,6.045454545454546,-6.527409090909091,0.4545454545454545,0.063,0.126160909090909,0.1802927668181818,0.1299136363636363,0.6055454545454545,121.06422727272728,3.863636363636364
TRAACPH12903CF5F14,f93c69e78112f7f60168bc0adfa3c4206f23015e,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,40,Female,Europe,UK,21.507852189058543,rock,4,0.4960238095238096,0.8218095238095238,3.0,-5.949404761904762,0.8809523809523809,0.0509404761904761,0.0337249433333333,0.0266110009523809,0.1206857142857143,0.5498571428571429,123.2360238095238,4.0
TRAACPH12903CF5F14,fa3907a3f0557dd45b02717fa85de6842cf3c47a,1,Double Feature,Camera Obscura,https://p.scdn.co/mp3-preview/1ef53a40ae56e7afdba301a7899779b49ce99a8c?cid=774b29d4f13844c495f206cafdad9c86,0ob5whjcYmtQApcRkGtAcZ,"indie, female_vocalists, post_rock, post_punk, indie_pop",Rock,rock,2001,352000,0.425,0.566,9,-10.819,1,0.0272,0.000984,0.522,0.0992,0.348,114.035,4,51,Male,North America,Canada,13.543240877075233,rock,1,0.5111363636363637,0.6647727272727273,5.181818181818182,-8.645318181818181,0.6818181818181818,0.0519954545454545,0.2110822272727272,0.1490502231818181,0.1649590909090909,0.5389545454545455,127.33795454545454,3.954545454545455
TRAADCQ128F932EC14,0e80f5a7d2e7860806ca96f81ed92b5e3b4b357b,1,The Beacon,Enslaved,https://p.scdn.co/mp3-preview/bc00e06371874303ea1452c3cf6aaff994578ee3?cid=774b29d4f13844c495f206cafdad9c86,1tGLWNler9p1x7wkjEsgys,black_metal,Pop,rock,2010,338133,0.134,0.958,5,-5.202,0,0.0586,9.08e-06,0.000328,0.194,0.123,145.011,4,36,Female,Rest of World,UAE,17.469542888454974,rock,3,0.6201818181818182,0.7089545454545454,7.590909090909091,-5.892590909090909,0.6363636363636364,0.0549545454545454,0.080044049090909,0.0006509813636363,0.1545545454545454,0.6269090909090909,122.1113181818182,4.0
TRAADCQ128F932EC14,335974fadd38adcaf11e7b2803cd43741e8c11b3,7,The Beacon,Enslaved,https://p.scdn.co/mp3-preview/bc00e06371874303ea1452c3cf6aaff994578ee3?cid=774b29d4f13844c495f206cafdad9c86,1tGLWNler9p1x7wkjEsgys,black_metal,Pop,rock,2010,338133,0.134,0.958,5,-5.202,0,0.0586,9.08e-06,0.000328,0.194,0.123,145.011,4,28,Female,Europe,Poland,24.40616096173665,rock,3,0.4767790697674419,0.6718604651162791,4.3604651162790695,-7.134488372093023,0.6395348837209303,0.0495220930232558,0.1596989948837209,0.1826816518604651,0.1437,0.4031325581395348,112.82924418604652,3.1627906976744184
TRAADCQ128F932EC14,47ca7669e20424f43c60440fb6c9f866caa4d54c,3,The Beacon,Enslaved,https://p.scdn.co/mp3-preview/bc00e06371874303ea1452c3cf6aaff994578ee3?cid=774b29d4f13844c495f206cafdad9c86,1tGLWNler9p1x7wkjEsgys,black_metal,Pop,rock,2010,338133,0.134,0.958,5,-5.202,0,0.0586,9.08e-06,0.000328,0.194,0.123,145.011,4,45,Male,Europe,Netherlands,17.013832526196744,rock,3,0.5694090909090909,0.7935909090909091,5.5,-5.173318181818182,0.8636363636363636,0.0583454545454545,0.13496142,0.0380182559090909,0.1209772727272727,0.5548636363636363,123.92786363636364,4.0
TRAADCQ128F932EC14,51415f0b9736f601e0b7f88371213a0667317bc1,1,The Beacon,Enslaved,https://p.scdn.co/mp3-preview/bc00e06371874303ea1452c3cf6aaff994578ee3?cid=774b29d4f13844c495f206cafdad9c86,1tGLWNler9p1x7wkjEsgys,black_metal,Pop,rock,2010,338133,0.134,0.958,5,-5.202,0,0.0586,9.08e-06,0.000328,0.194,0.123,145.011,4,24,Female,Latin America,Colombia,32.88074560367864,classical,3,0.5617087378640776,0.6654271844660195,5.70873786407767,-6.7112233009708735,0.6796116504854369,0.0415912621359223,0.3599911172815533,0.0180876099029126,0.1128349514563106,0.4491883495145631,120.94393203883496,3.9902912621359214
TRAADCQ128F932EC14,a8930b29e9cacd5650a365625dc2a15575e1abdb,1,The Beacon,Enslaved,https://p.scdn.co/mp3-preview/bc00e06371874303ea1452c3cf6aaff994578ee3?cid=774b29d4f13844c495f206cafdad9c86,1tGLWNler9p1x7wkjEsgys,black_metal,Pop,rock,2010,338133,0.134,0.958,5,-5.202,0,0.0586,9.08e-06,0.000328,0.194,0.123,145.011,4,30,Male,Rest of World,Australia,27.82498039611765,rock,2,0.4355555555555555,0.8422222222222222,5.333333333333333,-6.682888888888889,0.6666666666666666,0.0653333333333333,0.1050968977777777,0.0405198333333333,0.1517666666666666,0.4451111111111111,131.43255555555555,4.0
TRAADCQ128F932EC14,b6d2ef589309715f7090831d0ffa1d6f971694c2,2,The Beacon,Enslaved,https://p.scdn.co/mp3-preview/bc00e06371874303ea1452c3cf6aaff994578ee3?cid=774b29d4f13844c495f206cafdad9c86,1tGLWNler9p1x7wkjEsgys,black_metal,Pop,rock,2010,338133,0.134,0.958,5,-5.202,0,0.0586,9.08e-06,0.000328,0.194,0.123,145.011,4,56,Female,North America,USA,12.669120978386562,classical,3,0.5714285714285714,0.7151428571428572,6.142857142857143,-6.361428571428571,0.8571428571428571,0.0486428571428571,0.2057878685714285,0.0021641157142857,0.1341428571428571,0.4707142857142857,127.30057142857144,4.0
TRAADQW128F427CE68,c5ee22404224ae38e983db8d04a838e510bed84f,1,Prophecy,Soulfly,https://p.scdn.co/mp3-preview/76bb915e2d00de0b42261a057a17e44acdcb0118?cid=774b29d4f13844c495f206cafdad9c86,67eyGZi32Xg85mjowUq6Ly,"metal, hardcore, thrash_metal, nu_metal",,rock,2019,215840,0.347,0.802,6,-5.584,1,0.0493,0.00012,0.229,0.265,0.145,134.787,4,59,Male,Europe,Germany,12.313532257964557,rock,4,0.5302818791946309,0.6157657718120805,4.348993288590604,-9.143295302013422,0.7651006711409396,0.0645771812080537,0.3936777671140939,0.1367909083221476,0.2324362416107382,0.4836302013422819,131.65693288590606,3.87248322147651
TRAADVO128E07999E9,18a1f345611137ddf7b12d3e5dc1467a5c272a14,1,Oh God,Jamie Cullum,https://p.scdn.co/mp3-preview/d66ead87fa5661c1993880816705ab9c69e73802?cid=774b29d4f13844c495f206cafdad9c86,0dgakxkwdfWFGeLz60LXrG,jazz,Jazz,jazz,2005,218320,0.421,0.414,9,-9.733,0,0.029,0.744,0.0,0.106,0.168,71.839,4,53,Male,Rest of World,India,13.124433432445876,rock,5,0.6090833333333333,0.5653541666666667,5.0625,-8.2659375,0.7083333333333334,0.0563229166666666,0.3580543479166667,0.0180428008333333,0.1424854166666666,0.55725,116.38347916666667,3.9375
TRAADVO128E07999E9,1a629d6bc794a9c68ddfd478948d175fd923658d,1,Oh God,Jamie Cullum,https://p.scdn.co/mp3-preview/d66ead87fa5661c1993880816705ab9c69e73802?cid=774b29d4f13844c495f206cafdad9c86,0dgakxkwdfWFGeLz60LXrG,jazz,Jazz,jazz,2005,218320,0.421,0.414,9,-9.733,0,0.029,0.744,0.0,0.106,0.168,71.839,4,28,Male,Europe,UK,27.784547518278693,classical,3,0.4298888888888889,0.5144444444444445,5.666666666666667,-8.694111111111111,0.8888888888888888,0.0542666666666666,0.4881488888888889,0.0042212977777777,0.1466888888888889,0.3052222222222223,113.02955555555556,3.7777777777777777
TRAADVO128E07999E9,5b8990a2f67c24acfd04e655685f0fa4f847ab11,1,Oh God,Jamie Cullum,https://p.scdn.co/mp3-preview/d66ead87fa5661c1993880816705ab9c69e73802?cid=774b29d4f13844c495f206cafdad9c86,0dgakxkwdfWFGeLz60LXrG,jazz,Jazz,jazz,2005,218320,0.421,0.414,9,-9.733,0,0.029,0.744,0.0,0.106,0.168,71.839,4,24,Female,North America,Canada,36.71387283199028,latin,3,0.5665384615384615,0.6320769230769231,6.615384615384615,-7.91176923076923,0.6923076923076923,0.0561846153846153,0.1349643446153846,0.0124542776923076,0.1516692307692307,0.4507692307692308,128.54438461538462,3.923076923076923
TRAADVO128E07999E9,aa2f8e7d9cb272a76af25bb3427f33fd7df0d54c,1,Oh God,Jamie Cullum,https://p.scdn.co/mp3-preview/d66ead87fa5661c1993880816705ab9c69e73802?cid=774b29d4f13844c495f206cafdad9c86,0dgakxkwdfWFGeLz60LXrG,jazz,Jazz,jazz,2005,218320,0.421,0.414,9,-9.733,0,0.029,0.744,0.0,0.106,0.168,71.839,4,25,Female,Europe,France,27.375119968554998,rock,3,0.43425,0.43475,7.0,-10.5565,0.5,0.0593499999999999,0.356525,0.2118142499999999,0.2413,0.235875,107.32325,3.75
TRAADVO128E07999E9,c75c1c4a0bad22daa3f57820ae8824d180358e21,1,Oh God,Jamie Cullum,https://p.scdn.co/mp3-preview/d66ead87fa5661c1993880816705ab9c69e73802?cid=774b29d4f13844c495f206cafdad9c86,0dgakxkwdfWFGeLz60LXrG,jazz,Jazz,jazz,2005,218320,0.421,0.414,9,-9.733,0,0.029,0.744,0.0,0.106,0.168,71.839,4,34,Female,North America,USA,22.832887845234158,rock,4,0.5608333333333333,0.619,4.466666666666667,-8.597766666666667,0.8333333333333334,0.0385366666666666,0.2301891666666667,0.0649910666666666,0.1849466666666666,0.3631766666666667,120.59206666666664,4.066666666666666
TRAAFGQ128F427D884,090f950d89376aaaffbb80b83ff2726b009d82fe,2,One Last Time,The Kooks,https://p.scdn.co/mp3-preview/11cb18617038ee2cda79ea5eb5e0202d55cc56ab?cid=774b29d4f13844c495f206cafdad9c86,03jkJsC7rGi7CCUadl4UMI,"rock, alternative, indie, indie_rock, british, acoustic, male_vocalists, beautiful, britpop",Rock,rock,2008,158320,0.562,0.595,6,-7.038,1,0.0314,0.692,0.000179,0.237,0.443,82.575,4,26,Female,Europe,UK,25.05181778515063,rock,2,0.4799890710382513,0.7953715846994536,7.081967213114754,-6.501710382513662,0.4590163934426229,0.0711983606557377,0.0798090171584699,0.0604337694535519,0.156927868852459,0.4893726775956284,125.55554098360656,4.0
TRAAFGQ128F427D884,0a1a035d2157a65759cc2e7faa47a4980e5708b3,2,One Last Time,The Kooks,https://p.scdn.co/mp3-preview/11cb18617038ee2cda79ea5eb5e0202d55cc56ab?cid=774b29d4f13844c495f206cafdad9c86,03jkJsC7rGi7CCUadl4UMI,"rock, alternative, indie, indie_rock, british, acoustic, male_vocalists, beautiful, britpop",Rock,rock,2008,158320,0.562,0.595,6,-7.038,1,0.0314,0.692,0.000179,0.237,0.443,82.575,4,31,Male,Europe,Sweden,21.198546355026966,rock,3,0.5342941176470588,0.7574705882352941,6.529411764705882,-5.475588235294118,0.3529411764705882,0.0630941176470588,0.124392294117647,0.0001090729411764,0.1844705882352941,0.609235294117647,120.80235294117648,4.0
TRAAFGQ128F427D884,0d27e678b842f35397d2adda0c1a24f3cdee99ac,1,One Last Time,The Kooks,https://p.scdn.co/mp3-preview/11cb18617038ee2cda79ea5eb5e0202d55cc56ab?cid=774b29d4f13844c495f206cafdad9c86,03jkJsC7rGi7CCUadl4UMI,"rock, alternative, indie, indie_rock, british, acoustic, male_vocalists, beautiful, britpop",Rock,rock,2008,158320,0.562,0.595,6,-7.038,1,0.0314,0.692,0.000179,0.237,0.443,82.575,4,35,Male,North America,Canada,22.92362708704372,rock,3,0.4602894736842105,0.67,6.368421052631579,-7.626973684210526,0.5526315789473685,0.0443210526315789,0.1720641368421052,0.146319172368421,0.145828947368421,0.3648815789473684,127.52597368421053,3.684210526315789
